Year,Month,Day,Value,StationName,date,E,N
2021,6,17,0.5,JKB,20210617,114.25555555555556,22.315833333333334
2021,6,18,2.5,JKB,20210618,114.25555555555556,22.315833333333334
2021,6,19,0.0,JKB,20210619,114.25555555555556,22.315833333333334
2021,6,20,0.0,JKB,20210620,114.25555555555556,22.315833333333334
2021,6,21,1.5,JKB,20210621,114.25555555555556,22.315833333333334
2021,6,22,45.0,JKB,20210622,114.25555555555556,22.315833333333334
2021,6,23,62.0,JKB,20210623,114.25555555555556,22.315833333333334
2021,6,24,39.5,JKB,20210624,114.25555555555556,22.315833333333334
2021,6,25,19.0,JKB,20210625,114.25555555555556,22.315833333333334
2021,6,26,83.5,JKB,20210626,114.25555555555556,22.315833333333334
2021,6,27,7.5,JKB,20210627,114.25555555555556,22.315833333333334
2021,6,28,138.0,JKB,20210628,114.25555555555556,22.315833333333334
2021,6,29,6.5,JKB,20210629,114.25555555555556,22.315833333333334
2021,6,30,0.0,JKB,20210630,114.25555555555556,22.315833333333334
2021,7,1,0.5,JKB,20210701,114.25555555555556,22.315833333333334
2021,7,2,0.0,JKB,20210702,114.25555555555556,22.315833333333334
2021,7,3,0.0,JKB,20210703,114.25555555555556,22.315833333333334
2021,7,4,0.0,JKB,20210704,114.25555555555556,22.315833333333334
2021,7,5,2.0,JKB,20210705,114.25555555555556,22.315833333333334
2021,7,6,9.5,JKB,20210706,114.25555555555556,22.315833333333334
2021,7,7,28.0,JKB,20210707,114.25555555555556,22.315833333333334
2021,7,8,0.0,JKB,20210708,114.25555555555556,22.315833333333334
2021,7,10,0.0,JKB,20210710,114.25555555555556,22.315833333333334
2021,7,11,0.0,JKB,20210711,114.25555555555556,22.315833333333334
2021,7,12,2.0,JKB,20210712,114.25555555555556,22.315833333333334
2021,7,13,0.0,JKB,20210713,114.25555555555556,22.315833333333334
2021,7,14,0.0,JKB,20210714,114.25555555555556,22.315833333333334
2021,7,15,0.0,JKB,20210715,114.25555555555556,22.315833333333334
2021,7,16,11.5,JKB,20210716,114.25555555555556,22.315833333333334
2021,7,17,2.0,JKB,20210717,114.25555555555556,22.315833333333334
2021,7,18,50.5,JKB,20210718,114.25555555555556,22.315833333333334
2021,7,19,151.5,JKB,20210719,114.25555555555556,22.315833333333334
2021,7,20,144.5,JKB,20210720,114.25555555555556,22.315833333333334
2021,7,21,74.0,JKB,20210721,114.25555555555556,22.315833333333334
2021,7,22,0.0,JKB,20210722,114.25555555555556,22.315833333333334
2021,7,23,0.0,JKB,20210723,114.25555555555556,22.315833333333334
2021,7,24,26.0,JKB,20210724,114.25555555555556,22.315833333333334
2021,7,25,16.0,JKB,20210725,114.25555555555556,22.315833333333334
2021,7,26,13.0,JKB,20210726,114.25555555555556,22.315833333333334
2021,7,27,13.0,JKB,20210727,114.25555555555556,22.315833333333334
2021,7,28,0.0,JKB,20210728,114.25555555555556,22.315833333333334
2021,7,29,6.5,JKB,20210729,114.25555555555556,22.315833333333334
2021,7,30,15.0,JKB,20210730,114.25555555555556,22.315833333333334
2021,7,31,95.0,JKB,20210731,114.25555555555556,22.315833333333334
2021,8,1,7.0,JKB,20210801,114.25555555555556,22.315833333333334
2021,8,2,0.5,JKB,20210802,114.25555555555556,22.315833333333334
2021,8,3,24.5,JKB,20210803,114.25555555555556,22.315833333333334
2021,8,4,65.0,JKB,20210804,114.25555555555556,22.315833333333334
2021,8,5,12.0,JKB,20210805,114.25555555555556,22.315833333333334
2021,8,6,27.0,JKB,20210806,114.25555555555556,22.315833333333334
2021,8,7,0.0,JKB,20210807,114.25555555555556,22.315833333333334
2021,8,8,31.5,JKB,20210808,114.25555555555556,22.315833333333334
2021,8,9,37.0,JKB,20210809,114.25555555555556,22.315833333333334
2021,8,10,5.5,JKB,20210810,114.25555555555556,22.315833333333334
2021,8,11,11.5,JKB,20210811,114.25555555555556,22.315833333333334
2021,8,12,0.0,JKB,20210812,114.25555555555556,22.315833333333334
2021,8,13,10.0,JKB,20210813,114.25555555555556,22.315833333333334
2021,8,14,3.5,JKB,20210814,114.25555555555556,22.315833333333334
2021,8,15,8.0,JKB,20210815,114.25555555555556,22.315833333333334
2021,8,16,1.5,JKB,20210816,114.25555555555556,22.315833333333334
2021,8,17,0.0,JKB,20210817,114.25555555555556,22.315833333333334
2021,8,18,0.0,JKB,20210818,114.25555555555556,22.315833333333334
2021,8,19,0.0,JKB,20210819,114.25555555555556,22.315833333333334
2021,8,20,0.0,JKB,20210820,114.25555555555556,22.315833333333334
2021,8,21,0.0,JKB,20210821,114.25555555555556,22.315833333333334
2021,8,22,0.0,JKB,20210822,114.25555555555556,22.315833333333334
2021,8,23,0.0,JKB,20210823,114.25555555555556,22.315833333333334
2021,8,24,3.5,JKB,20210824,114.25555555555556,22.315833333333334
2021,8,25,2.5,JKB,20210825,114.25555555555556,22.315833333333334
2021,8,26,1.5,JKB,20210826,114.25555555555556,22.315833333333334
2021,8,27,43.5,JKB,20210827,114.25555555555556,22.315833333333334
2021,8,28,14.5,JKB,20210828,114.25555555555556,22.315833333333334
2021,8,29,27.5,JKB,20210829,114.25555555555556,22.315833333333334
2021,8,30,0.5,JKB,20210830,114.25555555555556,22.315833333333334
2021,8,31,14.0,JKB,20210831,114.25555555555556,22.315833333333334
2021,9,1,7.5,JKB,20210901,114.25555555555556,22.315833333333334
2021,9,2,0.0,JKB,20210902,114.25555555555556,22.315833333333334
2021,9,3,0.0,JKB,20210903,114.25555555555556,22.315833333333334
2021,9,4,11.5,JKB,20210904,114.25555555555556,22.315833333333334
2021,9,5,0.0,JKB,20210905,114.25555555555556,22.315833333333334
2021,9,6,0.0,JKB,20210906,114.25555555555556,22.315833333333334
2021,9,7,5.5,JKB,20210907,114.25555555555556,22.315833333333334
2021,9,8,0.5,JKB,20210908,114.25555555555556,22.315833333333334
2021,9,11,0.0,JKB,20210911,114.25555555555556,22.315833333333334
2021,9,12,0.0,JKB,20210912,114.25555555555556,22.315833333333334
2021,9,13,0.0,JKB,20210913,114.25555555555556,22.315833333333334
2021,9,14,27.5,JKB,20210914,114.25555555555556,22.315833333333334
2021,9,16,141.0,JKB,20210916,114.25555555555556,22.315833333333334
2021,9,17,0.0,JKB,20210917,114.25555555555556,22.315833333333334
2021,9,18,0.0,JKB,20210918,114.25555555555556,22.315833333333334
2021,9,19,3.0,JKB,20210919,114.25555555555556,22.315833333333334
2021,9,20,0.5,JKB,20210920,114.25555555555556,22.315833333333334
2021,9,21,0.0,JKB,20210921,114.25555555555556,22.315833333333334
2021,9,22,0.0,JKB,20210922,114.25555555555556,22.315833333333334
2021,9,23,33.0,JKB,20210923,114.25555555555556,22.315833333333334
2021,9,24,6.5,JKB,20210924,114.25555555555556,22.315833333333334
2021,9,25,0.0,JKB,20210925,114.25555555555556,22.315833333333334
2021,9,29,0.0,JKB,20210929,114.25555555555556,22.315833333333334
2021,9,30,0.0,JKB,20210930,114.25555555555556,22.315833333333334
2021,10,1,0.0,JKB,20211001,114.25555555555556,22.315833333333334
2021,10,2,0.0,JKB,20211002,114.25555555555556,22.315833333333334
2021,10,3,0.0,JKB,20211003,114.25555555555556,22.315833333333334
2021,10,5,0.0,JKB,20211005,114.25555555555556,22.315833333333334
2021,10,6,0.0,JKB,20211006,114.25555555555556,22.315833333333334
2021,10,7,33.0,JKB,20211007,114.25555555555556,22.315833333333334
2021,10,8,329.0,JKB,20211008,114.25555555555556,22.315833333333334
2021,10,9,93.0,JKB,20211009,114.25555555555556,22.315833333333334
2021,10,10,25.5,JKB,20211010,114.25555555555556,22.315833333333334
2021,10,11,0.0,JKB,20211011,114.25555555555556,22.315833333333334
2021,10,12,0.5,JKB,20211012,114.25555555555556,22.315833333333334
2021,10,13,54.5,JKB,20211013,114.25555555555556,22.315833333333334
2021,10,14,8.5,JKB,20211014,114.25555555555556,22.315833333333334
2021,10,15,11.0,JKB,20211015,114.25555555555556,22.315833333333334
2021,10,16,0.0,JKB,20211016,114.25555555555556,22.315833333333334
2021,10,20,0.0,JKB,20211020,114.25555555555556,22.315833333333334
2021,10,21,6.5,JKB,20211021,114.25555555555556,22.315833333333334
2021,10,22,0.5,JKB,20211022,114.25555555555556,22.315833333333334
2021,10,23,0.0,JKB,20211023,114.25555555555556,22.315833333333334
2021,10,28,1.5,JKB,20211028,114.25555555555556,22.315833333333334
2021,10,29,0.0,JKB,20211029,114.25555555555556,22.315833333333334
2021,10,30,0.5,JKB,20211030,114.25555555555556,22.315833333333334
2021,11,1,0.0,JKB,20211101,114.25555555555556,22.315833333333334
2021,11,2,0.0,JKB,20211102,114.25555555555556,22.315833333333334
2021,11,3,0.0,JKB,20211103,114.25555555555556,22.315833333333334
2021,11,4,0.0,JKB,20211104,114.25555555555556,22.315833333333334
2021,11,5,0.0,JKB,20211105,114.25555555555556,22.315833333333334
2021,11,7,0.0,JKB,20211107,114.25555555555556,22.315833333333334
2021,11,8,0.0,JKB,20211108,114.25555555555556,22.315833333333334
2021,11,9,0.0,JKB,20211109,114.25555555555556,22.315833333333334
2021,11,19,0.0,JKB,20211119,114.25555555555556,22.315833333333334
2021,11,20,0.0,JKB,20211120,114.25555555555556,22.315833333333334
2021,11,21,0.0,JKB,20211121,114.25555555555556,22.315833333333334
2021,11,22,1.0,JKB,20211122,114.25555555555556,22.315833333333334
2021,11,24,0.0,JKB,20211124,114.25555555555556,22.315833333333334
2021,12,10,0.0,JKB,20211210,114.25555555555556,22.315833333333334
2021,12,14,0.0,JKB,20211214,114.25555555555556,22.315833333333334
2021,12,15,0.5,JKB,20211215,114.25555555555556,22.315833333333334
2021,12,16,0.5,JKB,20211216,114.25555555555556,22.315833333333334
2021,12,17,0.0,JKB,20211217,114.25555555555556,22.315833333333334
2021,12,20,10.0,JKB,20211220,114.25555555555556,22.315833333333334
2021,12,21,6.0,JKB,20211221,114.25555555555556,22.315833333333334
2021,12,22,0.0,JKB,20211222,114.25555555555556,22.315833333333334
2021,12,23,0.5,JKB,20211223,114.25555555555556,22.315833333333334
2021,12,24,1.5,JKB,20211224,114.25555555555556,22.315833333333334
2021,12,25,0.5,JKB,20211225,114.25555555555556,22.315833333333334
2021,12,26,3.5,JKB,20211226,114.25555555555556,22.315833333333334
2021,12,27,1.0,JKB,20211227,114.25555555555556,22.315833333333334
2021,12,28,0.0,JKB,20211228,114.25555555555556,22.315833333333334
2021,12,29,0.0,JKB,20211229,114.25555555555556,22.315833333333334
2021,12,31,0.0,JKB,20211231,114.25555555555556,22.315833333333334
2022,1,1,0.0,JKB,20220101,114.25555555555556,22.315833333333334
2022,1,4,0.0,JKB,20220104,114.25555555555556,22.315833333333334
2022,1,5,0.5,JKB,20220105,114.25555555555556,22.315833333333334
2022,1,6,0.0,JKB,20220106,114.25555555555556,22.315833333333334
2022,1,7,0.0,JKB,20220107,114.25555555555556,22.315833333333334
2022,1,9,0.0,JKB,20220109,114.25555555555556,22.315833333333334
2022,1,10,0.0,JKB,20220110,114.25555555555556,22.315833333333334
2022,1,11,1.0,JKB,20220111,114.25555555555556,22.315833333333334
2022,1,13,0.0,JKB,20220113,114.25555555555556,22.315833333333334
2022,1,15,0.0,JKB,20220115,114.25555555555556,22.315833333333334
2022,1,16,0.0,JKB,20220116,114.25555555555556,22.315833333333334
2022,1,17,0.0,JKB,20220117,114.25555555555556,22.315833333333334
2022,1,18,0.0,JKB,20220118,114.25555555555556,22.315833333333334
2022,1,21,0.0,JKB,20220121,114.25555555555556,22.315833333333334
2022,1,22,4.5,JKB,20220122,114.25555555555556,22.315833333333334
2022,1,23,0.0,JKB,20220123,114.25555555555556,22.315833333333334
2022,1,24,1.0,JKB,20220124,114.25555555555556,22.315833333333334
2022,1,25,0.0,JKB,20220125,114.25555555555556,22.315833333333334
2022,1,26,1.0,JKB,20220126,114.25555555555556,22.315833333333334
2022,1,27,0.0,JKB,20220127,114.25555555555556,22.315833333333334
2022,1,28,0.5,JKB,20220128,114.25555555555556,22.315833333333334
2022,1,29,0.5,JKB,20220129,114.25555555555556,22.315833333333334
2022,1,31,0.0,JKB,20220131,114.25555555555556,22.315833333333334
2022,2,1,1.5,JKB,20220201,114.25555555555556,22.315833333333334
2022,2,2,2.0,JKB,20220202,114.25555555555556,22.315833333333334
2022,2,3,1.0,JKB,20220203,114.25555555555556,22.315833333333334
2022,2,4,0.0,JKB,20220204,114.25555555555556,22.315833333333334
2022,2,6,0.0,JKB,20220206,114.25555555555556,22.315833333333334
2022,2,7,0.5,JKB,20220207,114.25555555555556,22.315833333333334
2022,2,8,0.0,JKB,20220208,114.25555555555556,22.315833333333334
2022,2,10,0.0,JKB,20220210,114.25555555555556,22.315833333333334
2022,2,11,0.0,JKB,20220211,114.25555555555556,22.315833333333334
2022,2,13,1.0,JKB,20220213,114.25555555555556,22.315833333333334
2022,2,14,1.0,JKB,20220214,114.25555555555556,22.315833333333334
2022,2,15,0.0,JKB,20220215,114.25555555555556,22.315833333333334
2022,2,16,0.0,JKB,20220216,114.25555555555556,22.315833333333334
2022,2,17,6.0,JKB,20220217,114.25555555555556,22.315833333333334
2022,2,18,0.5,JKB,20220218,114.25555555555556,22.315833333333334
2022,2,19,25.0,JKB,20220219,114.25555555555556,22.315833333333334
2022,2,20,47.0,JKB,20220220,114.25555555555556,22.315833333333334
2022,2,21,43.0,JKB,20220221,114.25555555555556,22.315833333333334
2022,2,22,42.5,JKB,20220222,114.25555555555556,22.315833333333334
2022,2,23,15.0,JKB,20220223,114.25555555555556,22.315833333333334
2022,2,25,0.0,JKB,20220225,114.25555555555556,22.315833333333334
2022,2,28,0.0,JKB,20220228,114.25555555555556,22.315833333333334
2022,3,1,0.0,JKB,20220301,114.25555555555556,22.315833333333334
2022,3,3,0.0,JKB,20220303,114.25555555555556,22.315833333333334
2022,3,5,0.0,JKB,20220305,114.25555555555556,22.315833333333334
2022,3,6,0.0,JKB,20220306,114.25555555555556,22.315833333333334
2022,3,7,4.5,JKB,20220307,114.25555555555556,22.315833333333334
2022,3,10,0.0,JKB,20220310,114.25555555555556,22.315833333333334
2022,3,13,0.0,JKB,20220313,114.25555555555556,22.315833333333334
2022,3,15,0.0,JKB,20220315,114.25555555555556,22.315833333333334
2022,3,16,0.0,JKB,20220316,114.25555555555556,22.315833333333334
2022,3,17,0.5,JKB,20220317,114.25555555555556,22.315833333333334
2022,3,18,0.0,JKB,20220318,114.25555555555556,22.315833333333334
2022,3,19,0.0,JKB,20220319,114.25555555555556,22.315833333333334
2022,3,20,1.5,JKB,20220320,114.25555555555556,22.315833333333334
2022,3,21,0.0,JKB,20220321,114.25555555555556,22.315833333333334
2022,3,22,0.5,JKB,20220322,114.25555555555556,22.315833333333334
2022,3,23,55.0,JKB,20220323,114.25555555555556,22.315833333333334
2022,3,24,5.5,JKB,20220324,114.25555555555556,22.315833333333334
2022,3,25,4.5,JKB,20220325,114.25555555555556,22.315833333333334
2022,3,26,0.5,JKB,20220326,114.25555555555556,22.315833333333334
2022,3,27,0.5,JKB,20220327,114.25555555555556,22.315833333333334
2022,3,28,30.0,JKB,20220328,114.25555555555556,22.315833333333334
2022,3,29,0.0,JKB,20220329,114.25555555555556,22.315833333333334
2022,3,30,0.0,JKB,20220330,114.25555555555556,22.315833333333334
2022,3,31,1.5,JKB,20220331,114.25555555555556,22.315833333333334
2022,4,1,1.5,JKB,20220401,114.25555555555556,22.315833333333334
2022,4,2,2.5,JKB,20220402,114.25555555555556,22.315833333333334
2022,4,3,0.0,JKB,20220403,114.25555555555556,22.315833333333334
2022,4,4,0.0,JKB,20220404,114.25555555555556,22.315833333333334
2022,4,9,0.0,JKB,20220409,114.25555555555556,22.315833333333334
2022,4,12,0.0,JKB,20220412,114.25555555555556,22.315833333333334
2022,4,13,0.0,JKB,20220413,114.25555555555556,22.315833333333334
2022,4,14,0.0,JKB,20220414,114.25555555555556,22.315833333333334
2022,4,15,0.0,JKB,20220415,114.25555555555556,22.315833333333334
2022,4,16,0.0,JKB,20220416,114.25555555555556,22.315833333333334
2022,4,17,0.5,JKB,20220417,114.25555555555556,22.315833333333334
2022,4,18,0.0,JKB,20220418,114.25555555555556,22.315833333333334
2022,4,19,0.5,JKB,20220419,114.25555555555556,22.315833333333334
2022,4,20,0.0,JKB,20220420,114.25555555555556,22.315833333333334
2022,4,23,0.0,JKB,20220423,114.25555555555556,22.315833333333334
2022,4,24,0.0,JKB,20220424,114.25555555555556,22.315833333333334
2022,4,25,0.0,JKB,20220425,114.25555555555556,22.315833333333334
2022,4,27,0.0,JKB,20220427,114.25555555555556,22.315833333333334
2022,4,30,9.0,JKB,20220430,114.25555555555556,22.315833333333334
2022,5,1,39.5,JKB,20220501,114.25555555555556,22.315833333333334
2022,5,2,23.5,JKB,20220502,114.25555555555556,22.315833333333334
2022,5,7,0.5,JKB,20220507,114.25555555555556,22.315833333333334
2022,5,8,0.0,JKB,20220508,114.25555555555556,22.315833333333334
2022,5,9,0.0,JKB,20220509,114.25555555555556,22.315833333333334
2022,5,10,17.5,JKB,20220510,114.25555555555556,22.315833333333334
2022,5,11,75.0,JKB,20220511,114.25555555555556,22.315833333333334
2022,5,12,133.0,JKB,20220512,114.25555555555556,22.315833333333334
2022,5,13,100.5,JKB,20220513,114.25555555555556,22.315833333333334
2022,5,14,24.5,JKB,20220514,114.25555555555556,22.315833333333334
2022,5,15,49.5,JKB,20220515,114.25555555555556,22.315833333333334
2022,5,16,5.5,JKB,20220516,114.25555555555556,22.315833333333334
2022,5,17,0.0,JKB,20220517,114.25555555555556,22.315833333333334
2022,5,18,0.0,JKB,20220518,114.25555555555556,22.315833333333334
2022,5,19,0.0,JKB,20220519,114.25555555555556,22.315833333333334
2022,5,20,0.0,JKB,20220520,114.25555555555556,22.315833333333334
2022,5,21,0.0,JKB,20220521,114.25555555555556,22.315833333333334
2022,5,22,0.0,JKB,20220522,114.25555555555556,22.315833333333334
2022,5,23,18.5,JKB,20220523,114.25555555555556,22.315833333333334
2022,5,24,16.0,JKB,20220524,114.25555555555556,22.315833333333334
2022,5,25,9.0,JKB,20220525,114.25555555555556,22.315833333333334
2022,5,26,6.0,JKB,20220526,114.25555555555556,22.315833333333334
2022,5,27,15.0,JKB,20220527,114.25555555555556,22.315833333333334
2022,5,28,5.5,JKB,20220528,114.25555555555556,22.315833333333334
2022,5,29,0.0,JKB,20220529,114.25555555555556,22.315833333333334
2022,5,30,3.0,JKB,20220530,114.25555555555556,22.315833333333334
2022,5,31,4.0,JKB,20220531,114.25555555555556,22.315833333333334
2022,6,1,2.5,JKB,20220601,114.25555555555556,22.315833333333334
2022,6,2,3.5,JKB,20220602,114.25555555555556,22.315833333333334
2022,6,3,1.5,JKB,20220603,114.25555555555556,22.315833333333334
2022,6,4,3.5,JKB,20220604,114.25555555555556,22.315833333333334
2022,6,5,0.0,JKB,20220605,114.25555555555556,22.315833333333334
2022,6,6,18.0,JKB,20220606,114.25555555555556,22.315833333333334
2022,6,7,60.5,JKB,20220607,114.25555555555556,22.315833333333334
2022,6,8,74.5,JKB,20220608,114.25555555555556,22.315833333333334
2022,6,9,49.5,JKB,20220609,114.25555555555556,22.315833333333334
2022,6,10,26.0,JKB,20220610,114.25555555555556,22.315833333333334
2022,6,11,50.0,JKB,20220611,114.25555555555556,22.315833333333334
2022,6,12,2.5,JKB,20220612,114.25555555555556,22.315833333333334
2022,6,13,0.0,JKB,20220613,114.25555555555556,22.315833333333334
2022,6,14,55.5,JKB,20220614,114.25555555555556,22.315833333333334
2022,6,15,9.5,JKB,20220615,114.25555555555556,22.315833333333334
2022,6,16,3.0,JKB,20220616,114.25555555555556,22.315833333333334
2022,6,17,1.0,JKB,20220617,114.25555555555556,22.315833333333334
2022,6,18,0.5,JKB,20220618,114.25555555555556,22.315833333333334
2022,6,19,1.5,JKB,20220619,114.25555555555556,22.315833333333334
2022,6,20,3.0,JKB,20220620,114.25555555555556,22.315833333333334
2022,6,21,0.0,JKB,20220621,114.25555555555556,22.315833333333334
2022,6,22,0.0,JKB,20220622,114.25555555555556,22.315833333333334
2022,6,23,0.0,JKB,20220623,114.25555555555556,22.315833333333334
2022,6,24,0.0,JKB,20220624,114.25555555555556,22.315833333333334
2022,6,25,0.0,JKB,20220625,114.25555555555556,22.315833333333334
2022,6,26,0.0,JKB,20220626,114.25555555555556,22.315833333333334
2022,6,27,0.0,JKB,20220627,114.25555555555556,22.315833333333334
2022,6,29,0.0,JKB,20220629,114.25555555555556,22.315833333333334
2022,6,30,64.5,JKB,20220630,114.25555555555556,22.315833333333334
2022,7,1,60.0,JKB,20220701,114.25555555555556,22.315833333333334
2022,7,2,62.5,JKB,20220702,114.25555555555556,22.315833333333334
2022,7,3,1.5,JKB,20220703,114.25555555555556,22.315833333333334
2022,7,4,0.0,JKB,20220704,114.25555555555556,22.315833333333334
2022,7,5,0.5,JKB,20220705,114.25555555555556,22.315833333333334
2022,7,6,0.5,JKB,20220706,114.25555555555556,22.315833333333334
2022,7,7,10.5,JKB,20220707,114.25555555555556,22.315833333333334
2022,7,8,0.0,JKB,20220708,114.25555555555556,22.315833333333334
2022,7,9,0.0,JKB,20220709,114.25555555555556,22.315833333333334
2022,7,10,0.0,JKB,20220710,114.25555555555556,22.315833333333334
2022,7,11,0.0,JKB,20220711,114.25555555555556,22.315833333333334
2022,7,12,0.0,JKB,20220712,114.25555555555556,22.315833333333334
2022,7,15,1.0,JKB,20220715,114.25555555555556,22.315833333333334
2022,7,16,4.5,JKB,20220716,114.25555555555556,22.315833333333334
2022,7,17,1.0,JKB,20220717,114.25555555555556,22.315833333333334
2022,7,18,3.5,JKB,20220718,114.25555555555556,22.315833333333334
2022,7,19,5.0,JKB,20220719,114.25555555555556,22.315833333333334
2022,7,20,0.0,JKB,20220720,114.25555555555556,22.315833333333334
2022,7,21,5.5,JKB,20220721,114.25555555555556,22.315833333333334
2022,7,22,0.0,JKB,20220722,114.25555555555556,22.315833333333334
2022,7,24,0.0,JKB,20220724,114.25555555555556,22.315833333333334
2022,7,27,0.0,JKB,20220727,114.25555555555556,22.315833333333334
2022,7,29,0.0,JKB,20220729,114.25555555555556,22.315833333333334
2022,7,30,44.0,JKB,20220730,114.25555555555556,22.315833333333334
2022,7,31,0.0,JKB,20220731,114.25555555555556,22.315833333333334
2022,8,2,35.5,JKB,20220802,114.25555555555556,22.315833333333334
2022,8,3,40.5,JKB,20220803,114.25555555555556,22.315833333333334
2022,8,4,15.0,JKB,20220804,114.25555555555556,22.315833333333334
2022,8,5,170.0,JKB,20220805,114.25555555555556,22.315833333333334
2022,8,6,16.0,JKB,20220806,114.25555555555556,22.315833333333334
2022,8,7,1.5,JKB,20220807,114.25555555555556,22.315833333333334
2022,8,8,32.0,JKB,20220808,114.25555555555556,22.315833333333334
2022,8,9,55.5,JKB,20220809,114.25555555555556,22.315833333333334
2022,8,10,30.5,JKB,20220810,114.25555555555556,22.315833333333334
2022,8,11,20.0,JKB,20220811,114.25555555555556,22.315833333333334
2022,8,12,44.5,JKB,20220812,114.25555555555556,22.315833333333334
2022,8,13,0.0,JKB,20220813,114.25555555555556,22.315833333333334
2022,8,14,0.0,JKB,20220814,114.25555555555556,22.315833333333334
2022,8,15,4.5,JKB,20220815,114.25555555555556,22.315833333333334
2022,8,16,0.0,JKB,20220816,114.25555555555556,22.315833333333334
2022,8,17,6.0,JKB,20220817,114.25555555555556,22.315833333333334
2022,8,18,11.5,JKB,20220818,114.25555555555556,22.315833333333334
2022,8,19,6.5,JKB,20220819,114.25555555555556,22.315833333333334
2022,8,20,9.5,JKB,20220820,114.25555555555556,22.315833333333334
2022,8,21,3.5,JKB,20220821,114.25555555555556,22.315833333333334
2022,8,24,5.5,JKB,20220824,114.25555555555556,22.315833333333334
2022,8,25,42.5,JKB,20220825,114.25555555555556,22.315833333333334
2022,8,26,6.0,JKB,20220826,114.25555555555556,22.315833333333334
2022,8,27,0.0,JKB,20220827,114.25555555555556,22.315833333333334
2022,8,28,0.0,JKB,20220828,114.25555555555556,22.315833333333334
2022,8,29,0.0,JKB,20220829,114.25555555555556,22.315833333333334
2022,8,30,0.0,JKB,20220830,114.25555555555556,22.315833333333334
2022,8,31,0.0,JKB,20220831,114.25555555555556,22.315833333333334
2022,9,1,4.5,JKB,20220901,114.25555555555556,22.315833333333334
2022,9,7,9.0,JKB,20220907,114.25555555555556,22.315833333333334
2022,9,8,0.0,JKB,20220908,114.25555555555556,22.315833333333334
2022,9,10,0.0,JKB,20220910,114.25555555555556,22.315833333333334
2022,9,13,0.0,JKB,20220913,114.25555555555556,22.315833333333334
2022,9,15,0.0,JKB,20220915,114.25555555555556,22.315833333333334
2022,9,16,0.0,JKB,20220916,114.25555555555556,22.315833333333334
2022,9,17,0.0,JKB,20220917,114.25555555555556,22.315833333333334
2022,9,18,17.5,JKB,20220918,114.25555555555556,22.315833333333334
2022,9,19,1.5,JKB,20220919,114.25555555555556,22.315833333333334
2022,9,20,9.0,JKB,20220920,114.25555555555556,22.315833333333334
2022,9,21,1.0,JKB,20220921,114.25555555555556,22.315833333333334
2022,9,22,0.0,JKB,20220922,114.25555555555556,22.315833333333334
2022,9,23,7.0,JKB,20220923,114.25555555555556,22.315833333333334
2022,9,24,0.0,JKB,20220924,114.25555555555556,22.315833333333334
2022,9,26,0.0,JKB,20220926,114.25555555555556,22.315833333333334
2022,9,27,0.0,JKB,20220927,114.25555555555556,22.315833333333334
2022,9,29,33.0,JKB,20220929,114.25555555555556,22.315833333333334
2022,9,30,130.5,JKB,20220930,114.25555555555556,22.315833333333334
2022,10,1,2.0,JKB,20221001,114.25555555555556,22.315833333333334
2022,10,2,0.0,JKB,20221002,114.25555555555556,22.315833333333334
2022,10,3,0.0,JKB,20221003,114.25555555555556,22.315833333333334
2022,10,5,0.0,JKB,20221005,114.25555555555556,22.315833333333334
2022,10,6,0.0,JKB,20221006,114.25555555555556,22.315833333333334
2022,10,7,0.5,JKB,20221007,114.25555555555556,22.315833333333334
2022,10,8,0.0,JKB,20221008,114.25555555555556,22.315833333333334
2022,10,9,8.0,JKB,20221009,114.25555555555556,22.315833333333334
2022,10,13,0.0,JKB,20221013,114.25555555555556,22.315833333333334
2022,10,15,0.0,JKB,20221015,114.25555555555556,22.315833333333334
2022,10,17,0.0,JKB,20221017,114.25555555555556,22.315833333333334
2022,10,18,23.5,JKB,20221018,114.25555555555556,22.315833333333334
2022,10,21,0.0,JKB,20221021,114.25555555555556,22.315833333333334
2022,10,26,0.0,JKB,20221026,114.25555555555556,22.315833333333334
2022,10,27,0.0,JKB,20221027,114.25555555555556,22.315833333333334
2022,10,29,0.0,JKB,20221029,114.25555555555556,22.315833333333334
2022,10,30,0.0,JKB,20221030,114.25555555555556,22.315833333333334
2022,11,1,6.0,JKB,20221101,114.25555555555556,22.315833333333334
2022,11,2,43.5,JKB,20221102,114.25555555555556,22.315833333333334
2022,11,3,75.5,JKB,20221103,114.25555555555556,22.315833333333334
2022,11,4,4.0,JKB,20221104,114.25555555555556,22.315833333333334
2022,11,5,0.0,JKB,20221105,114.25555555555556,22.315833333333334
2022,11,6,5.0,JKB,20221106,114.25555555555556,22.315833333333334
2022,11,7,1.0,JKB,20221107,114.25555555555556,22.315833333333334
2022,11,8,1.0,JKB,20221108,114.25555555555556,22.315833333333334
2022,11,9,0.0,JKB,20221109,114.25555555555556,22.315833333333334
2022,11,10,0.0,JKB,20221110,114.25555555555556,22.315833333333334
2022,11,11,0.0,JKB,20221111,114.25555555555556,22.315833333333334
2022,11,12,0.0,JKB,20221112,114.25555555555556,22.315833333333334
2022,11,13,0.0,JKB,20221113,114.25555555555556,22.315833333333334
2022,11,14,0.0,JKB,20221114,114.25555555555556,22.315833333333334
2022,11,16,0.0,JKB,20221116,114.25555555555556,22.315833333333334
2022,11,17,0.0,JKB,20221117,114.25555555555556,22.315833333333334
